user_id,movie_id,movie_title,genre,language,release_year,duration_min,director,user_review,rating,sentiment,watch_time_min,recommend
1803,169,Titanic,Drama,Korean,2016,169,Martin Scorsese,Very boring and predictable plot,2,Negative,54,0
1804,156,Inception,Comedy,French,2011,160,Martin Scorsese,Not bad but could be better,2,Neutral,51,0
1805,151,Interstellar,Romance,French,1999,100,Christopher Nolan,Very boring and predictable plot,1,Negative,169,0
1806,156,Forrest Gump,Romance,Spanish,2024,81,Martin Scorsese,"Outstanding movie, highly recommended",4,Positive,176,1
1807,105,Avengers,Sci-Fi,Korean,2010,165,Christopher Nolan,Amazing movie with great visuals and storyline,5,Positive,168,1
1808,172,Titanic,Romance,French,2007,91,Christopher Nolan,Poor acting and weak storyline,1,Negative,127,0
1809,176,Avengers,Thriller,French,1999,139,Quentin Tarantino,Did not enjoy the movie at all,2,Negative,72,0
1810,105,Gladiator,Romance,Hindi,2017,95,Steven Spielberg,Not bad but could be better,4,Neutral,98,0
1811,145,Avengers,Action,Spanish,2023,150,James Cameron,Very boring and predictable plot,2,Negative,58,0
1812,192,Avengers,Romance,English,2019,138,Martin Scorsese,"Outstanding movie, highly recommended",4,Positive,115,1
1813,177,Avengers,Comedy,Korean,2021,158,Quentin Tarantino,Not bad but could be better,2,Neutral,41,1
1814,103,Interstellar,Sci-Fi,French,2004,99,Christopher Nolan,Loved the acting and direction,5,Positive,139,1
1815,149,Avatar,Drama,Korean,2013,177,James Cameron,Loved the acting and direction,5,Positive,56,1
1816,169,Avatar,Action,French,2013,179,James Cameron,Did not enjoy the movie at all,2,Negative,168,0
1817,155,Avatar,Romance,Spanish,2010,99,Martin Scorsese,"Fantastic experience, would watch again",4,Positive,40,1
1818,179,Titanic,Action,Korean,1997,107,Christopher Nolan,Amazing movie with great visuals and storyline,5,Positive,35,1
1819,191,Avengers,Action,Hindi,2001,140,Quentin Tarantino,Average storyline but decent acting,3,Neutral,82,0
1820,105,Interstellar,Romance,French,2011,92,Quentin Tarantino,"Waste of time, disappointing movie",1,Negative,93,0
1821,135,Interstellar,Sci-Fi,Hindi,2003,95,Martin Scorsese,Amazing movie with great visuals and storyline,4,Positive,122,1
1822,189,Interstellar,Romance,English,2020,152,Quentin Tarantino,"Outstanding movie, highly recommended",4,Positive,79,1
1823,195,Titanic,Thriller,Hindi,2017,113,Martin Scorsese,Amazing movie with great visuals and storyline,5,Positive,153,1
1824,159,Forrest Gump,Drama,English,2003,90,Quentin Tarantino,"Movie was okay, nothing special",4,Neutral,132,0
1825,179,Avatar,Sci-Fi,Spanish,2003,149,Quentin Tarantino,Amazing movie with great visuals and storyline,4,Positive,113,1
1826,156,Interstellar,Thriller,Spanish,2013,119,Christopher Nolan,Average storyline but decent acting,4,Neutral,170,1
1827,114,Titanic,Thriller,Hindi,2018,156,James Cameron,"Outstanding movie, highly recommended",5,Positive,42,1
1828,189,Avengers,Comedy,English,2006,94,Christopher Nolan,"Fantastic experience, would watch again",5,Positive,93,1
1829,176,Forrest Gump,Thriller,Spanish,2001,133,Steven Spielberg,"Fantastic experience, would watch again",4,Positive,88,1
1830,174,Interstellar,Romance,Korean,2014,87,Quentin Tarantino,Loved the acting and direction,4,Positive,161,1
1831,138,Avatar,Romance,French,2013,112,James Cameron,Amazing movie with great visuals and storyline,4,Positive,176,1
1832,200,Forrest Gump,Thriller,Spanish,2008,143,Quentin Tarantino,"Fantastic experience, would watch again",5,Positive,100,1
1833,101,Interstellar,Romance,Spanish,2022,126,Quentin Tarantino,"Fantastic experience, would watch again",5,Positive,71,1
1834,157,Interstellar,Romance,Hindi,2001,180,Martin Scorsese,Good movie for one time watch,4,Neutral,176,0
1835,131,The Dark Knight,Romance,Spanish,2023,128,James Cameron,Very boring and predictable plot,2,Negative,63,0
1836,189,Interstellar,Action,English,2007,160,Steven Spielberg,Poor acting and weak storyline,2,Negative,116,0
1837,188,Avengers,Drama,Hindi,1998,102,James Cameron,Good movie for one time watch,2,Neutral,32,0
1838,188,Parasite,Romance,Spanish,1999,177,Steven Spielberg,"Fantastic experience, would watch again",5,Positive,152,1
1839,122,Interstellar,Comedy,English,1997,127,Martin Scorsese,Not bad but could be better,2,Neutral,50,0
1840,100,Forrest Gump,Action,English,2010,155,Martin Scorsese,"Waste of time, disappointing movie",2,Negative,45,0
1841,116,Joker,Action,Hindi,2013,156,Steven Spielberg,Did not enjoy the movie at all,2,Negative,173,0
1842,117,Avengers,Romance,Hindi,2015,134,Christopher Nolan,Amazing movie with great visuals and storyline,5,Positive,144,1
1843,126,Forrest Gump,Romance,Hindi,2018,177,Quentin Tarantino,Amazing movie with great visuals and storyline,4,Positive,43,1
1844,193,Avengers,Thriller,English,2009,150,Steven Spielberg,"Fantastic experience, would watch again",5,Positive,180,1
1845,165,Avatar,Romance,Hindi,1998,165,Martin Scorsese,Poor acting and weak storyline,2,Negative,97,0
1846,146,Interstellar,Action,English,2016,134,Steven Spielberg,Average storyline but decent acting,4,Neutral,94,1
1847,143,Avatar,Drama,English,1998,97,James Cameron,"Outstanding movie, highly recommended",5,Positive,149,1
1848,178,Parasite,Comedy,French,2018,90,Quentin Tarantino,"Fantastic experience, would watch again",5,Positive,167,1
1849,185,Interstellar,Comedy,Hindi,2010,101,Christopher Nolan,"Fantastic experience, would watch again",4,Positive,92,1
1850,160,The Dark Knight,Comedy,English,2015,149,Christopher Nolan,"Fantastic experience, would watch again",4,Positive,48,1
1851,105,Interstellar,Romance,Hindi,1996,129,Martin Scorsese,Very boring and predictable plot,2,Negative,93,0
1852,164,Avatar,Romance,French,2023,109,Steven Spielberg,Poor acting and weak storyline,2,Negative,169,0
1853,189,Titanic,Thriller,English,2017,130,Quentin Tarantino,"Waste of time, disappointing movie",1,Negative,39,0
1854,144,Avatar,Romance,Korean,2003,165,Steven Spielberg,"Outstanding movie, highly recommended",4,Positive,138,1
1855,126,Forrest Gump,Romance,English,2010,157,Martin Scorsese,"Fantastic experience, would watch again",4,Positive,166,1
1856,130,Gladiator,Action,Hindi,2012,138,Martin Scorsese,Amazing movie with great visuals and storyline,4,Positive,112,1
1857,174,Avengers,Thriller,French,2011,179,James Cameron,Good movie for one time watch,4,Neutral,175,1
1858,161,Gladiator,Comedy,Hindi,2021,141,Christopher Nolan,Very boring and predictable plot,2,Negative,110,0
1859,148,Joker,Action,English,2022,173,Martin Scorsese,"Fantastic experience, would watch again",4,Positive,94,1
1860,134,Avatar,Drama,French,2015,108,Martin Scorsese,Not bad but could be better,4,Neutral,74,1
1861,113,Avatar,Action,French,2010,83,Quentin Tarantino,Loved the acting and direction,4,Positive,175,1
1862,166,Forrest Gump,Action,French,2012,107,James Cameron,Poor acting and weak storyline,1,Negative,74,0
1863,123,Joker,Drama,English,1995,88,Martin Scorsese,Amazing movie with great visuals and storyline,4,Positive,33,1
1864,105,Inception,Thriller,French,2016,151,Quentin Tarantino,"Fantastic experience, would watch again",5,Positive,59,1
1865,124,The Dark Knight,Sci-Fi,English,2004,87,James Cameron,"Movie was okay, nothing special",2,Neutral,105,0
1866,182,Titanic,Thriller,French,2019,86,Quentin Tarantino,"Waste of time, disappointing movie",2,Negative,92,0
1867,139,Avengers,Thriller,Korean,2021,166,Christopher Nolan,Loved the acting and direction,4,Positive,110,1
1868,196,Avengers,Drama,English,2006,115,Steven Spielberg,Loved the acting and direction,4,Positive,147,1
1869,142,Inception,Comedy,English,2008,135,Quentin Tarantino,Did not enjoy the movie at all,2,Negative,49,0
1870,182,Avengers,Romance,Korean,2022,91,Christopher Nolan,Amazing movie with great visuals and storyline,4,Positive,33,1
1871,169,The Dark Knight,Action,Spanish,2014,155,Steven Spielberg,Average storyline but decent acting,3,Neutral,144,0
1872,198,Forrest Gump,Drama,Spanish,2008,150,James Cameron,Not bad but could be better,2,Neutral,124,0
1873,192,Gladiator,Thriller,French,2007,100,Quentin Tarantino,Loved the acting and direction,5,Positive,166,1
1874,155,Forrest Gump,Thriller,French,2023,161,Martin Scorsese,"Movie was okay, nothing special",4,Neutral,168,0
1875,103,The Dark Knight,Thriller,Spanish,2000,126,Quentin Tarantino,"Fantastic experience, would watch again",4,Positive,123,1
1876,188,Gladiator,Drama,Hindi,1995,91,James Cameron,Did not enjoy the movie at all,2,Negative,35,0
1877,173,Forrest Gump,Drama,Spanish,1995,118,Christopher Nolan,"Outstanding movie, highly recommended",5,Positive,163,1
1878,109,Parasite,Romance,Korean,2011,120,Christopher Nolan,"Movie was okay, nothing special",4,Neutral,65,1
1879,185,Avatar,Sci-Fi,Korean,2007,157,James Cameron,"Fantastic experience, would watch again",5,Positive,53,1
1880,111,Gladiator,Comedy,French,2007,97,Quentin Tarantino,"Movie was okay, nothing special",4,Neutral,101,0
1881,142,Forrest Gump,Thriller,English,2009,86,Steven Spielberg,Loved the acting and direction,4,Positive,152,1
1882,170,The Dark Knight,Comedy,Korean,2006,142,Christopher Nolan,Good movie for one time watch,3,Neutral,56,0
1883,118,Avatar,Romance,Spanish,2021,80,Martin Scorsese,Loved the acting and direction,4,Positive,177,1
1884,128,The Dark Knight,Sci-Fi,Korean,1996,138,James Cameron,Amazing movie with great visuals and storyline,4,Positive,132,1
1885,122,Forrest Gump,Drama,French,2014,121,Steven Spielberg,Loved the acting and direction,5,Positive,150,1
1886,183,Forrest Gump,Drama,Hindi,2017,113,Quentin Tarantino,Amazing movie with great visuals and storyline,5,Positive,163,1
1887,149,Forrest Gump,Romance,English,2010,88,Christopher Nolan,Loved the acting and direction,5,Positive,48,1
1888,147,Inception,Thriller,Hindi,2022,139,Christopher Nolan,"Movie was okay, nothing special",2,Neutral,177,0
1889,154,Titanic,Comedy,English,2018,126,James Cameron,Very boring and predictable plot,2,Negative,77,0
1890,117,Joker,Action,English,2009,89,Quentin Tarantino,Did not enjoy the movie at all,1,Negative,175,0
1891,189,Titanic,Thriller,French,2020,119,Martin Scorsese,"Movie was okay, nothing special",2,Neutral,95,1
1892,166,Parasite,Sci-Fi,French,2012,153,James Cameron,Good movie for one time watch,2,Neutral,175,0
1893,176,Interstellar,Romance,Spanish,2019,94,Quentin Tarantino,Did not enjoy the movie at all,2,Negative,63,0
1894,125,Interstellar,Thriller,English,2001,178,Christopher Nolan,Very boring and predictable plot,1,Negative,151,0
1895,145,Forrest Gump,Comedy,French,2007,108,James Cameron,"Outstanding movie, highly recommended",4,Positive,69,1
1896,156,Interstellar,Thriller,Hindi,2005,99,Quentin Tarantino,"Outstanding movie, highly recommended",4,Positive,122,1
1897,195,Avengers,Sci-Fi,Hindi,2013,150,James Cameron,Not bad but could be better,3,Neutral,39,1
1898,164,Joker,Thriller,Korean,2000,120,James Cameron,"Waste of time, disappointing movie",2,Negative,168,0
1899,169,Inception,Romance,Korean,1996,137,Quentin Tarantino,"Outstanding movie, highly recommended",5,Positive,65,1
1900,157,Gladiator,Romance,Korean,1997,126,Quentin Tarantino,Very boring and predictable plot,2,Negative,122,0
1901,169,The Dark Knight,Romance,English,1996,143,Steven Spielberg,Loved the acting and direction,4,Positive,38,1
1902,112,Parasite,Thriller,Spanish,1998,156,Christopher Nolan,"Movie was okay, nothing special",2,Neutral,51,0
1903,106,Avatar,Drama,English,2007,171,Martin Scorsese,"Outstanding movie, highly recommended",5,Positive,129,1
1904,189,Titanic,Comedy,Hindi,1995,90,James Cameron,Loved the acting and direction,5,Positive,98,1
1905,101,Avatar,Sci-Fi,English,1997,120,Christopher Nolan,"Outstanding movie, highly recommended",5,Positive,45,1
1906,133,Parasite,Comedy,French,2005,84,Quentin Tarantino,Loved the acting and direction,5,Positive,180,1
1907,190,Joker,Drama,Spanish,2014,150,Christopher Nolan,"Fantastic experience, would watch again",4,Positive,143,1
1908,185,Titanic,Action,English,2007,116,Martin Scorsese,"Waste of time, disappointing movie",1,Negative,89,0
1909,188,Gladiator,Action,English,2003,124,James Cameron,"Outstanding movie, highly recommended",4,Positive,82,1
1910,164,Gladiator,Comedy,Korean,1997,89,Martin Scorsese,Poor acting and weak storyline,2,Negative,41,0
1911,178,Gladiator,Drama,French,2006,124,James Cameron,Amazing movie with great visuals and storyline,4,Positive,116,1
1912,146,Avengers,Action,English,1996,132,Quentin Tarantino,"Waste of time, disappointing movie",1,Negative,41,0
1913,173,Avengers,Thriller,English,1997,149,Quentin Tarantino,"Movie was okay, nothing special",4,Neutral,131,0
1914,161,Forrest Gump,Romance,Hindi,2017,107,James Cameron,Not bad but could be better,3,Neutral,91,0
1915,102,Inception,Sci-Fi,Spanish,2009,128,James Cameron,Good movie for one time watch,3,Neutral,87,1
1916,181,The Dark Knight,Action,English,2010,107,Quentin Tarantino,Amazing movie with great visuals and storyline,4,Positive,71,1
1917,136,Titanic,Sci-Fi,French,2003,103,Martin Scorsese,Loved the acting and direction,5,Positive,77,1
1918,128,Interstellar,Romance,English,1997,81,Christopher Nolan,Loved the acting and direction,4,Positive,86,1
1919,131,Inception,Comedy,French,2012,132,Martin Scorsese,Not bad but could be better,4,Neutral,121,0
1920,111,Avengers,Sci-Fi,Spanish,2002,97,Martin Scorsese,Amazing movie with great visuals and storyline,4,Positive,59,1
1921,142,Gladiator,Thriller,French,2009,121,Martin Scorsese,"Waste of time, disappointing movie",2,Negative,146,0
1922,139,Avatar,Sci-Fi,English,2002,110,Quentin Tarantino,Very boring and predictable plot,1,Negative,138,0
1923,147,The Dark Knight,Thriller,Hindi,1997,112,Quentin Tarantino,Average storyline but decent acting,2,Neutral,147,0
1924,156,Titanic,Action,Korean,2021,100,James Cameron,Very boring and predictable plot,1,Negative,30,0
1925,189,Avatar,Action,French,2018,164,James Cameron,"Movie was okay, nothing special",2,Neutral,140,0
1926,187,The Dark Knight,Thriller,English,2008,93,Christopher Nolan,Amazing movie with great visuals and storyline,5,Positive,31,1
1927,170,Forrest Gump,Action,French,2023,120,Martin Scorsese,Average storyline but decent acting,4,Neutral,115,1
1928,171,Forrest Gump,Action,English,2019,178,Steven Spielberg,Not bad but could be better,2,Neutral,127,0
1929,170,Avengers,Thriller,Hindi,2011,154,Quentin Tarantino,Did not enjoy the movie at all,1,Negative,47,0
1930,106,Titanic,Thriller,Hindi,2000,172,Quentin Tarantino,"Waste of time, disappointing movie",2,Negative,109,0
1931,127,Gladiator,Romance,French,1999,160,James Cameron,Amazing movie with great visuals and storyline,4,Positive,171,1
1932,111,Interstellar,Romance,Spanish,2003,163,James Cameron,Loved the acting and direction,4,Positive,94,1
1933,173,Gladiator,Comedy,Hindi,2017,81,James Cameron,"Movie was okay, nothing special",2,Neutral,122,1
1934,106,Interstellar,Comedy,Hindi,2002,96,James Cameron,"Movie was okay, nothing special",2,Neutral,83,0
1935,131,The Dark Knight,Comedy,Hindi,1996,179,James Cameron,Not bad but could be better,3,Neutral,56,0
1936,132,Avengers,Drama,English,2016,87,Steven Spielberg,Not bad but could be better,3,Neutral,134,0
1937,145,Avengers,Thriller,English,2014,148,James Cameron,Average storyline but decent acting,3,Neutral,147,1
1938,176,Titanic,Sci-Fi,English,2010,118,Quentin Tarantino,Amazing movie with great visuals and storyline,4,Positive,71,1
1939,195,Forrest Gump,Drama,English,2020,83,Steven Spielberg,Very boring and predictable plot,1,Negative,179,0
1940,150,Avatar,Drama,French,1997,105,Christopher Nolan,"Outstanding movie, highly recommended",4,Positive,129,1
1941,151,Forrest Gump,Romance,Spanish,2021,130,Quentin Tarantino,Amazing movie with great visuals and storyline,4,Positive,123,1
1942,189,Avengers,Drama,English,2013,145,Quentin Tarantino,Very boring and predictable plot,2,Negative,89,0
1943,136,Interstellar,Romance,English,2009,135,Quentin Tarantino,Amazing movie with great visuals and storyline,5,Positive,178,1
1944,172,Avengers,Romance,English,2004,162,Martin Scorsese,"Waste of time, disappointing movie",1,Negative,87,0
1945,121,Avengers,Drama,Spanish,2023,95,Christopher Nolan,"Fantastic experience, would watch again",4,Positive,63,1
1946,200,Avengers,Comedy,Hindi,2024,174,Steven Spielberg,Loved the acting and direction,5,Positive,85,1
1947,112,Forrest Gump,Thriller,English,2012,174,Quentin Tarantino,"Waste of time, disappointing movie",2,Negative,68,0
1948,181,Joker,Comedy,Korean,2024,171,Christopher Nolan,Very boring and predictable plot,2,Negative,67,0
1949,171,The Dark Knight,Drama,Hindi,2018,116,Quentin Tarantino,Not bad but could be better,3,Neutral,81,0
1950,146,Forrest Gump,Drama,Hindi,2002,113,James Cameron,Poor acting and weak storyline,2,Negative,44,0
1951,110,The Dark Knight,Comedy,French,2010,131,Christopher Nolan,Very boring and predictable plot,1,Negative,49,0
1952,199,Avengers,Comedy,French,2016,114,Quentin Tarantino,"Outstanding movie, highly recommended",5,Positive,149,1
1953,191,Interstellar,Comedy,Korean,2001,126,James Cameron,"Fantastic experience, would watch again",5,Positive,180,1
